steam_appid,name,metacritic,steam_achievements,steam_trading_cards,workshop_support,genres,achievements_total,release_date,supported_platforms
2195720,Lil Baby Poop's NIGHTMARES,,False,False,False,"Action, Casual, Indie",,"Jan 19, 2023",['windows']
2226980,Iron Diamond,,True,False,False,"Adventure, Indie",37.0,"Aug 23, 2024",['windows']
916050,Clocker,,True,True,False,"Adventure, Indie, RPG",13.0,"Feb 14, 2019","['windows', 'mac']"
2903950,Master Detective Archives: RAIN CODE Plus,,True,True,False,"Action, Adventure",38.0,"Jul 17, 2024",['windows']
3347310,Let's Build Wonders: Galaxy,,True,False,False,"Adventure, Casual, Indie, Simulation, Strategy",,Coming soon,['windows']
3507400,Smogshadow Hunter,,False,False,False,"Casual, Indie, RPG",,2025,['windows']
337320,Paint the Town Red,,True,True,True,"Action, Indie",30.0,"Jul 29, 2021","['windows', 'mac', 'linux']"
629760,MORDHAU,81.0,True,True,False,"Action, Indie",38.0,"Apr 29, 2019",['windows']
1146630,Yokai's Secret,,True,True,False,"Action, Casual, Indie, RPG",49.0,"Feb 6, 2020",['windows']
1392130,Game Of Puzzles: Slavic Mythology,,True,False,False,"Casual, Indie",15.0,"Aug 27, 2020",['windows']
2370660,Börd Killer,,False,False,False,"Action, Casual, Indie, Free To Play",7.0,"Aug 7, 2023",['windows']
3174160,Paws and Whiskers,,False,False,False,"Casual, Indie, RPG, Strategy",,Coming soon,['windows']
2872890,POE,,False,False,False,"Adventure, Casual, Indie, RPG, Free To Play",,"Mar 28, 2024",['windows']
1422380,Witches x Warlocks,,False,False,False,"Casual, Indie, Simulation, Free To Play",,"Oct 31, 2020","['windows', 'mac', 'linux']"
3088440,Behind The Backrooms,,False,False,False,"Adventure, Indie, Simulation, Early Access",,"Jul 25, 2024",['windows']
759570,Decay of Logos,,True,False,False,"Action, Adventure, Indie, RPG",29.0,"Aug 30, 2019",['windows']
937530,Dungeon Crowley,,False,False,False,"Action, Indie, RPG, Early Access",,"Oct 11, 2018",['windows']
3410370,Wiz vs. Kingdom,,False,False,False,"Action, Casual, Indie, Strategy",,"Feb 4, 2025","['windows', 'mac', 'linux']"
2404820,Human Farm - Rehabilitation,,False,False,False,"Adventure, Indie, RPG",,"Aug 4, 2023",['windows']
2749220,Shadowgate 2,,True,False,False,Adventure,20.0,"Feb 14, 2025",['windows']
3420410,进化岛：Jinhuadao,,False,False,False,"Casual, Indie, Massively Multiplayer, RPG",,Coming soon,['windows']
1664220,TRAIL OUT,,True,True,False,"Action, Casual, Indie, Racing",31.0,"Sep 7, 2022",['windows']
3213960,Space Thugs,,False,False,False,"Action, Adventure, Indie",5.0,"Feb 4, 2025",['windows']
3321790,Careening,,False,False,False,"Action, Adventure, Indie, Racing, Early Access",,"Feb 4, 2025",['windows']
3413140,Monsters in the Moonlight: Tetris,,False,False,False,"Casual, Strategy",,"Feb 4, 2025",['windows']
356190,Middle-earth™: Shadow of War™,,True,True,False,"Action, Adventure, RPG",72.0,"Oct 9, 2017",['windows']
2987370,Hidden Chibis in Combinis,,False,False,False,"Casual, Free To Play",,"Jun 5, 2024",['windows']
3111510,Aesthetic Clicker,,True,False,False,Casual,9.0,"Aug 6, 2024",['windows']
3438490,アンリアリィ・サバイバーズ：わたしたちのときめき無人島ライフ,,False,False,False,"Action, Adventure, Indie, Free To Play",,"Feb 2, 2025",['windows']
3037660,Robin Hood: Sherwood Defenders,,False,False,False,Action,,To be announced,['windows']
2160360,Aero GPX,,False,False,False,"Action, Racing, Early Access",,"Aug 6, 2024",['windows']
266980,The Labyrinth of Time,,False,False,False,Adventure,,"Nov 26, 2014","['windows', 'mac', 'linux']"
3424540,No Way Out: 13,,True,False,False,"Adventure, Indie, Early Access",13.0,"Feb 3, 2025",['windows']
2784310,The Summoner's Sky,,True,False,False,"Action, Adventure, Indie, RPG, Early Access",15.0,"Sep 27, 2024",['windows']
2333480,RAID: Shadow Legends,,False,False,False,"Massively Multiplayer, RPG, Strategy, Free To Play",,"Jan 9, 2024",['windows']
2741390,Check Inn,,True,False,False,"Indie, Strategy, Early Access",19.0,"Jan 16, 2025",['windows']
2842430,ARC TCG,,False,False,False,"Indie, Strategy, Free To Play, Early Access",,"Mar 19, 2024",['windows']
3417500,KILLDOZER,,False,False,False,"Action, Indie, Simulation, Strategy, Early Access",,Coming soon,['windows']
2925040,Cut The Birch,,False,False,False,"Action, Adventure, Casual, RPG, Early Access",,"Jan 6, 2025",['windows']
761890,Albion Online,,True,False,False,"Massively Multiplayer, RPG, Free To Play",154.0,"May 16, 2018","['windows', 'mac', 'linux']"
1727910,Hope Trigger,,False,False,False,"Action, Indie, RPG, Early Access",10.0,"Sep 6, 2021",['windows']
2998990,Tilemancer Dungeon,,True,False,False,"Casual, RPG",,Mar-25,['windows']
3424110,RaidStar,,False,False,False,"Action, Early Access",,"Feb 5, 2025",['windows']
960910,Heavy Rain,75.0,True,True,False,"Action, Adventure",56.0,"Jun 18, 2020",['windows']
3287730,SCP : A Star Replicator,,False,False,False,"Action, Indie, RPG, Early Access",,"Mar 5, 2025",['windows']
2312500,Hidden World 3 Top-Down 3D,,True,False,False,"Action, Adventure, Casual, Indie, RPG, Simulation, Sports, Strategy",6.0,"Feb 21, 2023","['windows', 'mac', 'linux']"
1334500,RP7: Spin Your Own Encounter,,True,False,False,"Casual, Indie, RPG, Strategy, Early Access",9.0,"Sep 12, 2024",['windows']
563250,Lemuria: Lost in Space,,True,True,False,"Adventure, Indie, RPG",23.0,"Mar 17, 2017",['windows']
1701650,Baklava Simulator,,True,False,False,"Indie, Simulation, Early Access",8.0,"Aug 25, 2021",['windows']
1657090,Mini Royale,,True,False,False,"Action, Adventure, Indie, Free To Play, Early Access",,"Mar 27, 2025","['windows', 'linux']"
2606240,The Path to Memento Mori,,False,False,False,"Action, Adventure, Indie, Free To Play",,"Oct 26, 2023",['windows']
3085180,Rat Climber,,False,False,False,Adventure,,"Aug 6, 2024",['windows']
3287120,SQUID'S MANSLAUGHTER,,False,False,False,"Action, Adventure, Indie, RPG, Free To Play",,"Nov 28, 2024",['windows']
304580,CITYCONOMY: Service for your City,,True,True,False,"Casual, Simulation",25.0,"Dec 2, 2015",['windows']
2348440,Dangerous Land,,False,False,False,"Indie, Strategy, Early Access",,"Jul 28, 2023",['windows']
2578160,KIPIDON: We Will Always Love You,,True,False,False,"Action, Casual, Indie",,"Apr 1, 2025",['windows']
557970,Teria,,False,True,False,"Action, Adventure, Indie",,"Jan 17, 2017","['windows', 'mac']"
1502630,Neon Parkour,,True,False,False,"Casual, Indie",100.0,"Jul 6, 2021",['windows']
782250,Hush Hush - Only Your Love Can Save Them,,False,False,False,"Indie, Simulation, Strategy",39.0,"Apr 20, 2023","['windows', 'mac', 'linux']"
2768130,Six Legends,,True,False,False,"Adventure, Casual, Indie",47.0,"Jan 28, 2025",['windows']
1524710,Dark Flowers,,False,False,False,"Casual, RPG",,"Feb 3, 2021",['windows']
2539960,Orbo's Odyssey,,True,False,True,"Action, Adventure",11.0,"Aug 20, 2023",['windows']
3104110,Zone 13,,True,False,False,Indie,3.0,"Aug 31, 2024",['windows']
490250,Locomancer,,True,False,True,"Casual, Indie, Simulation, Free To Play",15.0,"Feb 28, 2017","['windows', 'linux']"
861650,Session: Skate Sim,,True,False,False,"Indie, Simulation, Sports, Strategy",48.0,"Sep 22, 2022",['windows']
3463250,Idle Space Shooter,,False,False,False,"Casual, Indie",,Coming soon,['windows']
1936360,Escape From Mandrillia: Local Asymmetric VR vs PC,,True,False,False,"Action, Indie, Early Access",12.0,"Jul 18, 2022",['windows']
450860,Andarilho,,True,True,False,"Action, Adventure, Casual, Indie, Simulation",3.0,"Nov 12, 2020",['windows']
1926820,BURNER,,False,False,False,Action,,"May 10, 2022",['windows']
1882280,Forgotten Realms: The Archives - Collection Two,,False,False,False,RPG,,"Mar 29, 2022",['windows']
578660,Kindled Cavern,,False,False,False,"Action, Adventure, Indie",,"Jan 13, 2017",['windows']
333430,Sinking Island,68.0,False,False,False,Adventure,,"Dec 5, 2014",['windows']
3177650,Jump It Up,,False,False,False,"Adventure, Casual, Indie",,"Nov 15, 2024",['windows']
2462810,Ligo,,False,False,False,"Adventure, Indie",,"Mar 4, 2025",['windows']
1949750,Slime Corp,,True,False,False,"Action, Free To Play, Indie",1.0,"May 24, 2022",['windows']
510320,Conflict of Heroes: Awakening the Bear,,False,False,False,"Simulation, Strategy",,"Oct 25, 2016",['windows']
2543040,Halcyon Days,,False,False,False,"Action, Adventure, Indie, RPG",,"Jan 15, 2024",['windows']
2602030,Entropy Survivors,,True,True,False,Action,26.0,"Dec 4, 2024",['windows']
1609010,Forever to you!,,True,True,False,"Casual, Indie, Simulation",24.0,"Jul 25, 2022",['windows']
1866570,Xross Dreams,,True,False,False,"Action, Indie",50.0,"Dec 25, 2022",['windows']
466170,Idling to Rule the Gods,,True,True,False,"Casual, Indie, Simulation, Strategy, Free To Play",77.0,"May 27, 2016","['windows', 'mac', 'linux']"
1984020,Everhood 2,,True,False,True,"Action, Adventure, Indie, RPG",,"Mar 4, 2025",['windows']
3406570,Chaos Machina,,False,False,False,"Action, RPG",,Q1 2025,"['windows', 'linux']"
966870,SinVR,,False,False,False,"Simulation, Free To Play",,"Dec 21, 2018",['windows']
914800,Coffee Talk,76.0,True,True,True,"Adventure, Casual, Indie",24.0,"Jan 29, 2020","['windows', 'mac']"
1599340,Lost Ark,,True,False,False,"Action, Adventure, Massively Multiplayer, RPG, Free To Play",156.0,"Feb 11, 2022",['windows']
2386870,Furry Femboys,,True,False,False,Casual,12.0,"May 12, 2023",['windows']
1640700,The Ghost - Task of the Ghost Hunters,,False,False,False,Early Access,,"Jun 2, 2023",['windows']
466270,Half-Life: A Place in the West,,True,False,False,Indie,11.0,"Sep 29, 2016","['windows', 'mac', 'linux']"
2299660,Fossilfuel 2,,True,False,False,"Action, Adventure, Indie, RPG",23.0,"Feb 19, 2024",['windows']
2484810,Chronical,,False,False,False,Adventure,,"Nov 30, 2023",['windows']
2665150,Harve,,True,False,False,"Casual, Indie, Simulation, Strategy",6.0,"Oct 20, 2024",['windows']
1817910,TechnoMagic,,False,False,False,"Free To Play, Massively Multiplayer, RPG",30.0,"Feb 2, 2022",['windows']
1053710,The Red Lantern,,True,False,False,"Adventure, Casual, Indie, RPG",27.0,"Dec 8, 2021",['windows']
3168260,Blackthorn Arena: Reforged,,True,False,False,"Simulation, Strategy",38.0,"Nov 2, 2024",['windows']
504230,Celeste,88.0,True,True,False,"Action, Adventure, Indie",32.0,"Jan 25, 2018","['windows', 'mac', 'linux']"
3183660,Peepers Paradise,,False,False,False,"Casual, Simulation, Free To Play",,"Oct 15, 2024",['windows']
716400,Battle of Red Cliffs VR,,True,False,False,"Gore, Action",17.0,"Nov 1, 2017",['windows']
1382980,Fech The Ferret,,False,False,False,"Adventure, Casual, Indie, Racing, Early Access",,"Sep 21, 2022","['windows', 'linux']"
2931920,鑽石俱樂部-皇家尊爵,,False,False,False,"Casual, Massively Multiplayer, RPG, Simulation, Strategy, Free To Play",,"Aug 11, 2024",['windows']
1676840,For The King II,76.0,True,False,False,"Adventure, Indie, RPG, Strategy",72.0,"Nov 2, 2023",['windows']
1557710,Academy of Magic - Lair of the Beast,,False,False,False,Casual,,"Mar 6, 2021",['windows']
2024390,Mato Anomalies,,True,False,False,RPG,56.0,"Mar 10, 2023",['windows']
1175770,TopplePOP: Bungee Blockbusters,,False,False,False,"Action, Casual, Indie, Sports, Early Access",,"Feb 5, 2025",['windows']
2908900,SEARCH ALL - HEARTS,,True,False,False,"Casual, Indie",10.0,"Apr 13, 2024",['windows']
1803600,Gone Rogue,,True,True,False,"Adventure, RPG, Strategy",27.0,"Mar 1, 2023",['windows']
1218200,Game Of Puzzles: Space,,True,False,False,"Casual, Indie",51.0,"Jan 22, 2020",['windows']
348540,Divine Slice of Life,,True,True,False,"Adventure, Casual, Indie",1.0,"Oct 22, 2015",['windows']
2124490,SILENT HILL 2,,True,False,False,"Action, Adventure",43.0,"Oct 7, 2024",['windows']
518060,Chess Ultra,,True,False,False,"Casual, Indie, Simulation, Sports, Strategy",38.0,"Jun 21, 2017",['windows']
2437000,Astra Hunter Zosma,,False,False,False,RPG,,"Jan 5, 2024",['windows']
1398210,Selene ~Apoptosis~,,True,False,False,Adventure,24.0,"Feb 17, 2023","['windows', 'mac', 'linux']"
605230,Grey Hack,,False,True,True,"Indie, Massively Multiplayer, Simulation, Early Access",,"Dec 14, 2017","['windows', 'mac', 'linux']"
2926550,Poltergeist Watcher,,True,False,False,"Casual, Indie",19.0,"May 2, 2024","['windows', 'mac', 'linux']"
510280,Orange Adventure,,False,False,False,"Adventure, Indie",,"Aug 4, 2016",['windows']
966720,Pumped BMX Pro,,True,False,False,Sports,30.0,"Feb 7, 2019",['windows']
2113920,The Legend of Heroes: Kuro no Kiseki Ⅱ -CRIMSON SiN-	,,True,False,False,RPG,53.0,"Jan 25, 2023",['windows']
382310,Eco,,True,False,False,"Indie, Simulation, Early Access",42.0,"Feb 6, 2018",['windows']
1455910,Territory: Farming and Fighting,,True,False,False,"Indie, Simulation, Strategy, Early Access",41.0,"Jan 11, 2023",['windows']
1641700,Moving Out 2,,True,False,False,"Action, Casual, Indie, Simulation",28.0,"Aug 15, 2023",['windows']
2226700,挂姬恶魔 IDLE DEVILS,,True,False,False,"Adventure, Casual, Indie, RPG",10.0,"Jan 30, 2024",['windows']
2341760,Defensurvivor,,True,False,False,"Casual, Indie, Simulation, Strategy",27.0,"Dec 11, 2024",['windows']
1642630,The Isle of Elanor,,False,False,False,"RPG, Simulation, Early Access",,"Feb 5, 2024","['windows', 'linux']"
2776860,Let's Patiti!,,False,False,False,"Casual, Indie, Free To Play",,Q1 2025,['windows']
2004290,Instant War,,False,False,False,"Free To Play, Massively Multiplayer, Strategy",,"Jul 8, 2022",['windows']
3084150,Packit List,,True,False,False,"Casual, Indie, Simulation",19.0,"Aug 2, 2024",['windows']
2093920,Dread Dawn,,False,False,False,"Action, Adventure, Indie, RPG",,"Sep 30, 2024",['windows']
2511780,Vestiges: Fallen Tribes,,False,False,False,"Indie, Strategy, Early Access",10.0,"Oct 3, 2024",['windows']
1568590,Goose Goose Duck,,True,False,False,"Casual, Indie, Massively Multiplayer, Strategy, Free To Play",38.0,"Oct 3, 2021","['windows', 'mac']"
2707940,FPV Kamikaze Drone,,False,False,False,"Action, Massively Multiplayer, Simulation, Early Access",,"Dec 15, 2023",['windows']
1805840,KONSUI FIGHTER,,False,False,False,"Action, Early Access",,"May 31, 2024","['windows', 'mac', 'linux']"
1977960,Battlerace,,False,False,False,"Action, Indie",,"Jun 28, 2022",['windows']
512120,Nakiti Generations,,False,False,False,"Action, Adventure, Indie, Early Access",,"Dec 14, 2017",['windows']
1534980,Terminus: Zombie Survivors,,True,False,False,"Adventure, Indie, RPG, Simulation, Strategy",60.0,"Aug 19, 2024","['windows', 'mac']"
2904930,The PARADOGX Incident,,True,False,False,"Action, Adventure, Strategy, Early Access",36.0,"Jul 1, 2024","['windows', 'linux']"
1409780,My city and army,,False,False,False,"Casual, Indie, Simulation, Strategy",,"Feb 10, 2021","['windows', 'mac']"
2515050,Vault of Power,,False,False,False,"RPG, Strategy",,"Mar 31, 2025",['windows']
2154240,Odinfall,,False,False,False,"Action, Early Access",,Coming soon,['windows']
2198820,Baklava Simulator2,,True,False,False,"Casual, Indie, Simulation, Early Access",10.0,"Feb 1, 2024",['windows']
1942280,Brotato,,True,True,True,"Action, Casual, Indie, RPG",176.0,"Jun 23, 2023",['windows']
2090810,X-Angels,,True,False,False,"Adventure, Indie, RPG, Simulation, Strategy",29.0,"Jun 21, 2024",['windows']
2182420,Idle Shapes,,True,False,False,"Indie, Simulation, Strategy",11.0,"Nov 23, 2022",['windows']
2441170,MagicShop2,,False,False,False,"Action, Adventure, Indie, RPG, Early Access",14.0,"Jun 29, 2023",['windows']
458490,Who Must Die,,True,False,False,"Adventure, Indie, Simulation",10.0,"Nov 13, 2018",['windows']
2595020,TETHER BRAWL,,False,False,False,"Action, Casual",,Coming soon,['windows']
3505850,Schizo Dark,,False,False,False,Action,,Q1 2025,['windows']
3505840,Magic Tiny Lands,,False,False,False,Action,,Q1 2025,['windows']
3183360,NABI,,True,False,False,"Adventure, Indie",5.0,"Dec 10, 2024",['windows']
2231010,Fetish Locator Week Three,,True,False,False,"Adventure, Casual, Indie",81.0,"May 24, 2023","['windows', 'mac', 'linux']"
2909400,FINAL FANTASY VII REBIRTH,,True,True,False,"Action, Adventure, RPG",61.0,"Jan 23, 2025",['windows']
2952370,Dik Journey GOLD,,False,False,False,"Casual, Indie, Strategy",,"May 16, 2024",['windows']
3013190,MIGLORN,,False,False,False,"Action, Simulation, Strategy",8.0,"Dec 16, 2024",['windows']
3007460,Siberian Way,,False,False,False,Indie,,Coming soon,['windows']
641780,The Drone Racing League Simulator,,True,False,False,"Action, Indie, Racing, Simulation, Sports",19.0,"Nov 1, 2017","['windows', 'mac']"
1477590,EZ2ON REBOOT : R,,True,False,False,"Action, Casual, Sports",74.0,"Apr 14, 2022",['windows']
2084450,DIRECT CONTACT,,False,False,False,"Action, Simulation, Early Access",,"Feb 29, 2024",['windows']
3472010,The Armed Shadow,,True,False,False,"Action, Adventure, Casual, Simulation, Sports, Strategy",5.0,"Feb 6, 2025",['windows']
1188900,Fire Tonight,70.0,True,False,False,Indie,8.0,"Aug 12, 2021","['windows', 'mac']"
3378260,鸭鸭大冒险 (Duck Duck Adventure),,True,False,False,"Action, Adventure, Casual, Indie, RPG, Strategy",54.0,"Feb 5, 2025",['windows']
3460370,Virgin Simulator,,False,False,False,"Indie, RPG, Simulation",,"Feb 2, 2025",['windows']
1262890,Tidal Shock,,True,False,False,"Action, Indie, Early Access",72.0,"May 4, 2020",['windows']
1519140,[Neolithic]To the End,,True,False,True,"Indie, RPG, Early Access",15.0,"Dec 7, 2021",['windows']
3244910,Mayor of Woodtree Village,,True,False,False,"Casual, Indie, Simulation",,"Mar 28, 2025",['windows']
580320,Ashworld,,True,True,False,"Action, Adventure",23.0,"Sep 19, 2017","['windows', 'mac', 'linux']"
1290780,Residual,,True,False,False,"Action, Adventure, Indie",22.0,"Sep 9, 2021","['windows', 'mac', 'linux']"
606030,Meganoid,,True,True,False,Action,71.0,"Mar 29, 2017","['windows', 'mac', 'linux']"
1555910,Wet Nightmares,,False,False,False,"Adventure, Early Access",,"Jan 15, 2025","['windows', 'mac', 'linux']"
1839060,Polylithic,,True,False,False,"Adventure, Indie, Early Access",16.0,"Nov 9, 2023",['windows']
2558240,Warlock The Bounty Hunter,,False,False,False,"Action, Adventure, Casual, Indie, RPG, Free To Play",,"Aug 31, 2023",['windows']
1028310,BOOK OF HOURS,,True,True,False,"Indie, RPG, Simulation",95.0,"Aug 17, 2023","['windows', 'mac', 'linux']"
1463920,hexceed,,True,False,False,"Casual, Indie, Free To Play",210.0,"Jan 15, 2021","['windows', 'mac', 'linux']"
3489710,Coin Hunter,,True,False,False,"Adventure, Casual, Early Access",,"Feb 21, 2025",['windows']
1782120,ZERO Sievert,81.0,True,False,False,"Action, Adventure, Indie",36.0,"Oct 23, 2024",['windows']
507490,Ashes of the Singularity: Escalation,81.0,True,True,False,"Simulation, Strategy",54.0,"Nov 10, 2016",['windows']
